Date,QQQ
2019-05-22,173.1511993408203
2019-05-23,170.50161743164062
2019-05-24,170.41552734375
2019-05-28,169.774658203125
2019-05-29,168.3780517578125
2019-05-30,169.08592224121094
2019-05-31,166.3885040283203
2019-06-03,162.72494506835938
2019-06-04,167.30679321289062
2019-06-05,168.55027770996094
2019-06-06,169.88941955566406
2019-06-07,173.17030334472656
2019-06-10,175.18858337402344
2019-06-11,175.42770385742188
2019-06-12,174.41380310058594
2019-06-13,175.4468536376953
2019-06-14,174.70077514648438
2019-06-17,175.7529296875
2019-06-18,178.30685424804688
2019-06-19,178.97647094726562
2019-06-20,180.6408233642578
2019-06-21,180.3730010986328
2019-06-24,180.37876892089844
2019-06-25,177.2822723388672
2019-06-26,178.1067352294922
2019-06-27,178.78741455078125
2019-06-28,179.01748657226562
2019-07-01,181.43324279785156
2019-07-02,182.1522216796875
2019-07-03,183.5230712890625
2019-07-05,183.14923095703125
2019-07-08,181.86463928222656
2019-07-09,182.77537536621094
2019-07-10,184.5968017578125
2019-07-11,184.46258544921875
2019-07-12,185.5266876220703
2019-07-15,186.12100219726562
2019-07-16,185.162353515625
2019-07-17,184.2516632080078
2019-07-18,184.46258544921875
2019-07-19,183.11083984375
2019-07-22,184.5680389404297
2019-07-23,185.77590942382812
2019-07-24,187.07968139648438
2019-07-25,185.30616760253906
2019-07-26,187.2138671875
2019-07-29,186.57154846191406
2019-07-30,185.76632690429688
2019-07-31,183.19712829589844
2019-08-01,182.28643798828125
2019-08-02,179.6022186279297
2019-08-05,173.2559814453125
2019-08-06,175.68138122558594
2019-08-07,176.6304473876953
2019-08-08,180.474609375
2019-08-09,178.77784729003906
2019-08-12,176.7262725830078
2019-08-13,180.5992431640625
2019-08-14,175.20204162597656
2019-08-15,175.00071716308594
2019-08-16,177.80958557128906
2019-08-19,180.6375732421875
2019-08-20,179.23797607421875
2019-08-21,180.8292999267578
2019-08-22,180.24453735351562
2019-08-23,174.54061889648438
2019-08-26,177.1768798828125
2019-08-27,176.802978515625
2019-08-28,177.4356689453125
2019-08-29,180.14862060546875
2019-08-30,179.7172393798828
2019-09-03,177.97251892089844
2019-09-04,180.541748046875
2019-09-05,183.8490447998047
2019-09-06,183.66690063476562
2019-09-09,183.2834014892578
2019-09-10,182.7561798095703
2019-09-11,184.47216796875
2019-09-12,185.2390899658203
2019-09-13,184.57760620117188
2019-09-16,183.75318908691406
2019-09-17,184.63516235351562
2019-09-18,184.5584259033203
2019-09-19,184.86520385742188
2019-09-20,182.90957641601562
2019-09-23,182.99024963378906
2019-09-24,180.5599822998047
2019-09-25,182.5867462158203
2019-09-26,181.91441345214844
2019-09-27,179.65704345703125
2019-09-30,181.3668670654297
2019-10-01,179.88760375976562
2019-10-02,176.79452514648438
2019-10-03,178.73489379882812
2019-10-04,181.3668670654297
2019-10-07,180.81932067871094
2019-10-08,178.11050415039062
2019-10-09,179.84915161132812
2019-10-10,181.2419891357422
2019-10-11,183.57623291015625
2019-10-14,183.55699157714844
2019-10-15,185.89122009277344
2019-10-16,185.43011474609375
2019-10-17,185.9199981689453
2019-10-18,184.1333465576172
2019-10-21,185.76632690429688
2019-10-22,184.2870330810547
2019-10-23,184.6424560546875
2019-10-24,186.4387664794922
2019-10-25,187.92759704589844
2019-10-28,189.78155517578125
2019-10-29,188.3118438720703
2019-10-30,189.2244110107422
2019-10-31,189.3108673095703
2019-11-01,191.0303192138672
2019-11-04,192.2117919921875
2019-11-05,192.3174591064453
2019-11-06,191.8852081298828
2019-11-07,192.52883911132812
2019-11-08,193.29725646972656
2019-11-11,193.03790283203125
2019-11-12,193.5950164794922
2019-11-13,193.64303588867188
2019-11-14,193.4893341064453
2019-11-15,194.9110565185547
